nome_munic,codigo_ibge,dia,mes,datahora,casos,casos_novos,casos_pc,casos_mm7d,obitos,obitos_novos,obitos_pc,obitos_mm7d,letalidade,nome_ra,cod_ra,nome_drs,cod_drs,pop,pop_60,area,map_leg,map_leg_s,latitude,longitude,semana_epidem
São Paulo,3550308,13,2,2021-02-13,498141,2203,4196.759,1969.7142857,17982,28,151.4955,50,0.0360982132,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,14,2,2021-02-14,498726,585,4201.687,1938.7142857,18000,18,151.6471,50,0.0360919623,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,15,2,2021-02-15,499278,552,4206.338,1938.4285714,18010,10,151.7314,49.1428571,0.0360720881,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,16,2,2021-02-16,501625,2347,4226.111,1882.7142857,18081,71,152.3296,46,0.0360448542,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,17,2,2021-02-17,504310,2685,4248.732,1864.8571429,18144,63,152.8603,46,0.0359778708,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,18,2,2021-02-18,506805,2495,4269.752,1913.7142857,18192,48,153.2647,42.7142857,0.0358954628,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,19,2,2021-02-19,508944,2139,4287.772,1858,18236,44,153.6354,40.2857143,0.0358310541,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,20,2,2021-02-20,511095,2151,4305.894,1850.5714286,18286,50,154.0566,43.4285714,0.0357780843,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,21,2,2021-02-21,511924,829,4312.878,1885.4285714,18306,20,154.2251,43.7142857,0.0357592143,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,22,2,2021-02-22,512631,707,4318.835,1907.5714286,18321,15,154.3515,44.4285714,0.0357391574,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,23,2,2021-02-23,514913,2282,4338.06,1898.2857143,18391,70,154.9413,44.2857143,0.0357167133,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,24,2,2021-02-24,517362,2449,4358.693,1864.5714286,18469,78,155.5984,46.4285714,0.0356984085,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,25,2,2021-02-25,519954,2592,4380.53,1878.4285714,18529,60,156.1039,48.1428571,0.0356358447,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,26,2,2021-02-26,522087,2133,4398.5,1877.5714286,18573,44,156.4746,48.1428571,0.0355745307,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,27,2,2021-02-27,524001,1914,4414.625,1843.7142857,18623,50,156.8958,48.1428571,0.0355400085,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,28,2,2021-02-28,524858,857,4421.845,1847.7142857,18642,19,157.0559,48,0.0355181783,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,1,3,2021-03-01,525595,737,4428.054,1852,18667,25,157.2665,49.4285714,0.0355159391,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,2,3,2021-03-02,527515,1920,4444.23,1800.2857143,18769,102,158.1258,54,0.0355800309,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,3,3,2021-03-03,530183,2668,4466.708,1831.5714286,18836,67,158.6903,52.4285714,0.0355273556,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,4,3,2021-03-04,532755,2572,4488.376,1828.7142857,18899,63,159.2211,52.8571429,0.0354740922,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,5,3,2021-03-05,535617,2862,4512.488,1932.8571429,18973,74,159.8445,57.1428571,0.0354226994,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,6,3,2021-03-06,538333,2716,4535.37,2047.4285714,19043,70,160.4343,60,0.0353740157,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,7,3,2021-03-07,539683,1350,4546.744,2117.8571429,19052,9,160.5101,58.5714286,0.0353022052,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,8,3,2021-03-08,540750,1067,4555.733,2165,19117,65,161.0577,64.2857143,0.0353527508,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,9,3,2021-03-09,544063,3313,4583.644,2364,19207,90,161.8159,62.5714286,0.0353028969,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,10,3,2021-03-10,547384,3321,4611.623,2457.2857143,19300,93,162.5994,66.2857143,0.0352586119,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,11,3,2021-03-11,550654,3270,4639.172,2557,19387,87,163.3324,69.7142857,0.0352072263,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,12,3,2021-03-12,553751,3097,4665.264,2590.5714286,19473,86,164.0569,71.4285714,0.035165625,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,13,3,2021-03-13,556869,3118,4691.533,2648,19566,93,164.8404,74.7142857,0.0351357321,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,14,3,2021-03-14,558514,1645,4705.392,2690.1428571,19600,34,165.1269,78.2857143,0.0350931221,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,15,3,2021-03-15,559817,1303,4716.369,2723.8571429,19635,35,165.4218,74,0.0350739617,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,16,3,2021-03-16,563646,3829,4748.628,2797.5714286,19789,154,166.7192,83.1428571,0.0351089159,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
